day,billing_city,billing_postal_code,product_price,product_title,product_id,shipping_city,orders,gross_sales,discounts,returns,net_sales,shipping,duties,additional_fees,taxes,total_sales,gross_profit,gross_margin,total_cost,net_quantity
2023-05-12,,,40.000,VENTURE TRUCKS HI POLISHED ASSORTED SIZES (PAIR),6738628640926,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,12.000,0.3,28.000,1
2023-05-12,,,40.000,THUNDER POLISHED TRUCK (PAIR),6695090552990,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,40.000,0.000,0,0.000,1
2023-05-12,,,45.000,NETJES BIRDS DECKS (ASSORTED SIZES),7804094578940,,2,90.000,0.000,0.000,90.000,0.000,0.000,0.000,7.200,97.200,50.000,0.55555,40.000,2
2023-05-12,,,55.000,Antihero russo,0,,1,55.000,-11.000,0.000,44.000,0.000,0.000,0.000,3.520,47.520,0.000,0,0.000,1
2023-05-12,,,18.000,BRONSON SPEED COMPANY G2 BEARINGS,6738591809694,,2,36.000,-3.600,0.000,32.400,0.000,0.000,0.000,2.600,35.000,0.000,0,0.000,2
2023-05-12,,,40.000,Town and Country Gift Card,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-05-12,,,15.000,Gpr Indy bearings,0,,1,15.000,0.000,0.000,15.000,0.000,0.000,0.000,1.200,16.200,0.000,0,0.000,1
2023-05-13,North Bellmore,11710,30.000,NEW BALANCE NUMERIC 288,8043383685372,North Bellmore,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.590,32.590,0.000,0,30.000,1
2023-05-13,North Bellmore,11710,0.000,,0,North Bellmore,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.430,5.330,0.000,0,0.000,0
2023-05-13,,,78.000,WOOTEN DUO VX DECK 8.5,8027129381116,,1,78.000,-78.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-57.000,null,57.000,1
2023-05-13,,,30.000,LAKAI VINCENT ALVAREZ ATLANTIC BLACK/BLACK,7834011500796,,1,30.000,-30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-40.000,null,40.000,1
2023-05-13,,,10.000,Grip,0,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,0.000,0,0.000,1
2023-05-13,,,38.000,SPITFIRE FORMULA FOUR CONICAL FULL,6857928900766,,1,38.000,-5.700,0.000,32.300,0.000,0.000,0.000,2.580,34.880,7.300,0.226,25.000,1
2023-05-13,,,60.000,SNACK CULLEN MILES DAVIS DECK 8.5,8052122747132,,1,60.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-39.000,null,39.000,1
2023-05-13,,,12.000,SMOKIN CROW PSOCKS,8046295810300,,1,12.000,-2.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,4.000,0.4,6.000,1
2023-05-14,,,80.000,Complete,0,,1,80.000,0.000,0.000,80.000,0.000,0.000,0.000,6.400,86.400,0.000,0,0.000,1
2023-05-14,,,15.000,Sk j tee,0,,1,15.000,0.000,0.000,15.000,0.000,0.000,0.000,1.200,16.200,0.000,0,0.000,1
2023-05-14,North Bellmore,11710,30.000,NEW BALANCE NUMERIC 288,8043383685372,North Bellmore,0,0.000,0.000,-30.000,-30.000,0.000,0.000,0.000,-2.590,-32.590,0.000,0,-30.000,-1
2023-05-14,,,5.000,Genuine Parts 1/8 in Shock Pads Pk/2 Independent,7678155423996,,1,5.000,-0.500,0.000,4.500,0.000,0.000,0.000,0.360,4.860,2.620,0.58222,1.880,1
2023-05-14,North Bellmore,11710,0.000,,0,North Bellmore,0,0.000,0.000,0.000,0.000,-4.900,0.000,0.000,-0.430,-5.330,0.000,0,0.000,0
2023-05-14,,,60.000,SNACK YARROW A.I. DECK 8.25,8052164559100,,1,60.000,-6.000,0.000,54.000,0.000,0.000,0.000,4.320,58.320,18.000,0.33333,36.000,1
2023-05-14,,,38.000,SPITFIRE FORMULA FOUR CONICAL FULL,6857928900766,,1,38.000,0.000,0.000,38.000,0.000,0.000,0.000,3.040,41.040,13.000,0.3421,25.000,1
2023-05-14,,,10.000,Records,0,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,0.000,0,0.000,1
2023-05-15,,,60.000,SNACK WU FLOWER DECK 8.5,8052166885628,,1,60.000,-18.000,0.000,42.000,0.000,0.000,0.000,3.360,45.360,7.000,0.16666,35.000,1
2023-05-16,,,65.000,BAKER RILEY HAWK OVERAGE DECK 8.5,8046290206972,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,19.000,0.2923,46.000,1
2023-05-16,,,6.950,9in x 33in Sheet Mob Skateboard Grip Tape,7351912169724,,1,6.950,0.000,0.000,6.950,0.000,0.000,0.000,0.560,7.510,3.650,0.52517,3.300,1
2023-05-16,,,74.990,SALBA BABY STOMPER REISSUE DECK 10.09,7836607283452,,1,74.990,-25.000,0.000,49.990,0.000,0.000,0.000,0.000,49.990,0.040,0.0008,49.950,1
2023-05-16,Downey,90242,28.000,DEATHWISH DOLPHIN HAT,8005488541948,Downey,1,28.000,0.000,0.000,28.000,0.000,0.000,0.000,0.000,28.000,10.000,0.35714,18.000,1
2023-05-16,Downey,90242,0.000,,0,Downey,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-05-17,,,18.000,BRONSON SPEED COMPANY G2 BEARINGS,6738591809694,,1,18.000,0.000,0.000,18.000,0.000,0.000,0.000,1.440,19.440,0.000,0,0.000,1
2023-05-17,Downey,90242,0.000,,0,Downey,0,0.000,0.000,0.000,0.000,-4.900,0.000,0.000,0.000,-4.900,0.000,0,0.000,0
2023-05-17,Austin,78752,13.990,"Dissekerad - Inre Strid (LP, Album) (Near Mint (NM or M-))",7812974280956,Austin,1,13.990,0.000,0.000,13.990,0.000,0.000,0.000,0.000,13.990,0.000,0,0.000,1
2023-05-17,Austin,78752,1.990,"After (8) - After (7"", EP) (Near Mint (NM or M-))",7812697063676,Austin,1,1.990,0.000,0.000,1.990,0.000,0.000,0.000,0.000,1.990,0.000,0,0.000,1
2023-05-17,Austin,78752,0.000,,0,Austin,0,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,5.000,0.000,0,0.000,0
2023-05-17,Downey,90242,28.000,DEATHWISH DOLPHIN HAT,8005488541948,Downey,0,0.000,0.000,-28.000,-28.000,0.000,0.000,0.000,0.000,-28.000,-10.000,0.35714,-18.000,-1
2023-05-17,,,42.000,POWELL GREEN DRAGON WHEELS (Assorted Sizes),7960598806780,,1,42.000,0.000,0.000,42.000,0.000,0.000,0.000,3.360,45.360,16.800,0.4,25.200,1
2023-05-17,Austin,78752,10.000,"Left Cross (2) - Chaos Ascension  (LP, Album) (Near Mint (NM or M-))",6953559589022,Austin,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,0.000,0,0.000,1
2023-05-17,,,3.000,Yerb,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-05-17,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-05-18,,,6.950,9in x 33in Sheet Mob Skateboard Grip Tape,7351912169724,,1,6.950,0.000,0.000,6.950,0.000,0.000,0.000,0.560,7.510,3.650,0.52517,3.300,1
2023-05-18,,,2.000,Family values cd,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-05-18,,,60.000,SNACK YARROW WE WERE HERE SERIES DECK 8.25 & 8.38,8052166361340,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,25.000,0.41666,35.000,1
2023-05-18,,,60.000,SNACK KREBS PANTS DECK 8.6,8052174782716,,1,60.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-35.000,null,35.000,1
2023-05-19,Greenfield,53221,0.000,,0,Greenfield,0,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,5.000,0.000,0,0.000,0
2023-05-19,Lombard,60148,19.990,"Iron Lung - Sexless // No Sex (LP, Album, RE, RP, Ora) (Near Mint (NM or M-))",7812975460604,Lombard,1,19.990,0.000,0.000,19.990,0.000,0.000,0.000,0.000,19.990,0.000,0,0.000,1
2023-05-19,Greenfield,53221,21.850,"Seke Molenga & Kalo Kawongolo - Seke Molenga & Kalo Kawongolo (LP, Album, RE) (Near Mint (NM or M-))",8027092812028,Greenfield,1,21.850,0.000,0.000,21.850,0.000,0.000,0.000,0.000,21.850,0.000,0,0.000,1
2023-05-19,Greenfield,53221,21.850,The Silvertones - Silver Bullets (LP) (Near Mint (NM or M-)),8027088814332,Greenfield,1,21.850,0.000,0.000,21.850,0.000,0.000,0.000,0.000,21.850,0.000,0,0.000,1
2023-05-19,,,3.000,Yerba,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-05-19,,,89.990,NEW BALANCE NUMERIC 417 RUP FRANKY VILLANI,8055828611324,,1,89.990,0.000,0.000,89.990,0.000,0.000,0.000,7.200,97.190,45.990,0.51105,44.000,1
2023-05-19,,,55.000,WOOL SOFTY SKATE DECK (ASSORTED SIZES),0,,1,55.000,0.000,0.000,55.000,0.000,0.000,0.000,4.400,59.400,17.000,0.30909,38.000,1
2023-05-19,,,5.000,SKATE SESSION,7646344610044,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,0.000,0,0.000,2
2023-05-19,Lombard,60148,0.000,,0,Lombard,0,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,5.000,0.000,0,0.000,0
2023-05-19,Greenfield,53221,22.850,"The Upsetters - Scratch The Upsetter Again (LP, Album, RE) (Near Mint (NM or M-))",8027093139708,Greenfield,1,22.850,0.000,0.000,22.850,0.000,0.000,0.000,0.000,22.850,0.000,0,0.000,1
2023-05-19,Lombard,60148,17.000,"Minus (4) - Compulsion (LP, Album, Bla) (Near Mint (NM or M-))",6937883082910,Lombard,1,17.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,17.000,0.000,0,0.000,1
2023-05-20,Jonesboro,72401,0.000,,0,Jonesboro,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-05-20,,,3.000,Yerb,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-05-20,,,5.000,Wheel,0,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,0.000,0,0.000,1
2023-05-20,,,29.850,"Sleep - Dopesmoker (2xLP, Album, RE, RM) (Near Mint (NM or M-))",8027093336316,,1,29.850,-29.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-05-20,,,60.000,TIAGO LEMOS 808 NEW BALANCE NUMERIC,8043358388476,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,10.000,0.16666,50.000,1
2023-05-20,,,2.000,Ld,0,,2,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,2
2023-05-20,Jonesboro,72401,80.000,STRANGELOVE GOTH KID DECK,8068856283388,Jonesboro,1,80.000,0.000,0.000,80.000,0.000,0.000,0.000,0.000,80.000,20.000,0.25,60.000,1
2023-05-20,,,55.000,POLITIC QUIM CARDONA FREESTYLE DECK 8.12,7803975172348,,1,55.000,0.000,0.000,55.000,0.000,0.000,0.000,4.400,59.400,20.000,0.36363,35.000,1
2023-05-20,Jonesboro,72401,10.000,SPITFIRE TTOOL,8009611510012,Jonesboro,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,5.000,0.5,5.000,1
2023-05-21,,,2.000,Liquid death,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-05-21,,,5.000,INDEPENDENT HARDWARE WITH TOOL BLUE/BLACK 10 BOLTS,6808651661470,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,2.250,0.45,2.750,1
2023-05-21,,,30.000,BRONSON SPEED COMPANY G3 BEARINGS,6738592366750,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,0.000,1
2023-05-21,,,3.000,Genuine Parts 1/8 in Risers White Pk/2 Independent 4.8 star rating 19 Reviews,7678166073596,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,1.500,0.5,1.500,1
2023-05-21,Jacksonville,32220,0.000,,0,Jacksonville,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-05-21,,,40.000,BONES BERGER STF WHEELS 103A 52 MM,7656792916220,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,16.600,0.415,23.400,1
2023-05-21,Jacksonville,32220,80.000,STRANGELOVE GOTH KID DECK,8068856283388,Jacksonville,1,80.000,0.000,0.000,80.000,0.000,0.000,0.000,0.000,80.000,20.000,0.25,60.000,1
2023-05-21,,,6.950,9in x 33in Sheet Mob Skateboard Grip Tape,7351912169724,,1,6.950,0.000,0.000,6.950,0.000,0.000,0.000,0.560,7.510,3.650,0.52517,3.300,1
2023-05-21,,,35.000,RICTA SUPER CRYSTALS TRANSPARENT 54MM 95A,7834261618940,,1,35.000,0.000,0.000,35.000,0.000,0.000,0.000,2.800,37.800,13.400,0.38285,21.600,1
2023-05-22,,,30.000,NEW BALANCE 306 FOY NCI,8039569096956,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,30.000,1
2023-05-22,,,30.000,NEW BALANCE NUMERIC 306 FOY LIGHTBLUE,8039570276604,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,0.000,1
2023-05-22,Jurupa Valley,92509,30.000,NEW BALANCE NUMERIC 306 FOY LIGHTBLUE,8039570276604,Jurupa Valley,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,0.000,0,30.000,1
2023-05-22,,,40.000,NEW BALANCE NUMERIC 425,8039572635900,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,10.000,0.25,30.000,1
2023-05-22,Jurupa Valley,92509,0.000,,0,Jurupa Valley,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-05-22,Jurupa Valley,92509,30.000,NEW BALANCE 306 FOY NCI,8039569096956,Jurupa Valley,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,0.000,0,30.000,1
2023-05-23,Jurupa Valley,92509,30.000,NEW BALANCE 306 FOY NCI,8039569096956,Jurupa Valley,0,0.000,0.000,-30.000,-30.000,0.000,0.000,0.000,0.000,-30.000,0.000,0,-30.000,-1
2023-05-23,Jurupa Valley,92509,0.000,,0,Jurupa Valley,0,0.000,0.000,0.000,0.000,-4.900,0.000,0.000,0.000,-4.900,0.000,0,0.000,0
2023-05-23,Calimesa,92320,30.000,NEW BALANCE 306 FOY NCI,8039569096956,Beaumont,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,0.000,0,30.000,1
2023-05-23,Calimesa,92320,0.000,,0,Beaumont,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-05-23,Calimesa,92320,20.000,NEW BALANCE 306 JAMIE FOY LACELESS,7592303657212,Beaumont,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,20.000,-20.000,-1,40.000,1
2023-05-23,,,60.000,TIAGO LEMOS 808 NEW BALANCE NUMERIC,8043358388476,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,10.000,0.16666,50.000,1
2023-05-23,Jurupa Valley,92509,30.000,NEW BALANCE NUMERIC 306 FOY LIGHTBLUE,8039570276604,Jurupa Valley,0,0.000,0.000,-30.000,-30.000,0.000,0.000,0.000,0.000,-30.000,0.000,0,-30.000,-1
2023-05-23,,,45.000,Dickies light wash double knee denim,0,,1,45.000,0.000,0.000,45.000,0.000,0.000,0.000,3.600,48.600,0.000,0,0.000,1
2023-05-23,,,35.000,BRONSON G3 ALEXIS RAMIREZ BEARINGS,7973290311932,,1,35.000,0.000,0.000,35.000,0.000,0.000,0.000,2.800,37.800,16.000,0.45714,19.000,1
2023-05-24,,,75.000,New balance 440 DDB size 10,0,,1,75.000,-22.500,0.000,52.500,0.000,0.000,0.000,4.200,56.700,0.000,0,0.000,1
2023-05-24,,,65.000,Deathwish Pedro,0,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,0.000,0,0.000,1
2023-05-24,,,2.000,Ld,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-05-24,,,18.000,BRONSON SPEED COMPANY G2 BEARINGS,6738591809694,,1,18.000,0.000,0.000,18.000,0.000,0.000,0.000,1.440,19.440,0.000,0,0.000,1
2023-05-24,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-05-24,,,74.990,New balance 440 DDB size 11,0,,1,74.990,-22.490,0.000,52.500,0.000,0.000,0.000,4.200,56.700,0.000,0,0.000,1
2023-05-24,,,3.000,Yerba,0,,2,24.000,0.000,0.000,24.000,0.000,0.000,0.000,1.920,25.920,0.000,0,0.000,8
2023-05-25,,,2.000,Ld,0,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,3
2023-05-25,,,3.000,Yerba,0,,1,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,0.000,0,0.000,4
2023-05-26,,,10.000,INDEPENDENT GENUINE PARTS BEARINGS,6833343430814,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,5.000,0.5,5.000,1
2023-05-26,,,30.000,Creature wheels 54,0,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,0.000,1
2023-05-26,,,30.000,Working class wheels,0,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,0.000,1
2023-05-26,,,3.500,SHORTYS ORIGINAL PHILIPS HEAD HARDWARE,7962575044860,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.750,0.5,1.750,1
2023-05-26,,,42.000,INDEPENDENT STANDARD TRUCK (STAGE 11),6697280569502,,1,42.000,-37.340,0.000,4.660,0.000,0.000,0.000,0.380,5.040,-23.340,-5.0086,28.000,1
2023-05-26,,,3.000,Yerba,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-05-26,Ogden,84404,0.000,,0,Ogden,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-05-26,Austin,78705,0.000,,0,Austin,0,0.000,0.000,0.000,0.000,6.900,0.000,0.000,0.000,6.900,0.000,0,0.000,0
2023-05-26,Austin,78705,30.000,LAKAI FADE NAVY SUEDE,7548605006076,Austin,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,-12.500,-0.41666,42.500,1
2023-05-26,,,40.000,Dickies 30 32,0,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,0.000,0,0.000,1
2023-05-26,,,3.000,Genuine Parts 1.50 in Phillips Hardware Black Pk/8 Independent,7678165025020,,1,3.000,-2.660,0.000,0.340,0.000,0.000,0.000,0.020,0.360,-0.630,-1.8529,0.970,1
2023-05-26,Ogden,84404,40.000,NB NUMERIC JEREMY FISH SPB 288,7868961128700,Ogden,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,40.000,-15.000,-0.375,55.000,1
2023-05-26,,,45.000,INDEPENDENT STAGE 4 TRUCKS (ASSORTED SIZES),8028797141244,,1,45.000,0.000,0.000,45.000,0.000,0.000,0.000,3.600,48.600,16.000,0.35555,29.000,1
2023-05-27,,,40.000,All I need,0,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,0.000,0,0.000,1
2023-05-27,,,20.280,"Melvins - Ozma (LP, Album, RE) (Near Mint (NM or M-))",7797433237756,,1,20.280,0.000,0.000,20.280,0.000,0.000,0.000,1.620,21.900,0.000,0,0.000,1
2023-05-27,,,3.000,Spitfire Embers Mini Wax,7687233143036,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,1.700,0.56666,1.300,1
2023-05-27,,,3.000,Yerba,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-05-27,,,10.000,INDEPENDENT GENUINE PARTS BEARINGS,6833343430814,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,10.000,0.5,10.000,2
2023-05-27,,,65.000,DEATHWISH JON DICKSON OUTLAW DECK 8.25,8046293287164,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,21.000,0.32307,44.000,1
2023-05-27,,,19.990,"Bikini Kill - Bikini Kill (12"", EP, RE, RP) (Near Mint (NM or M-))",7846957220092,,1,19.990,0.000,0.000,19.990,0.000,0.000,0.000,1.600,21.590,0.000,0,0.000,1
2023-05-27,,,3.500,SHORTYS ORIGINAL PHILIPS HEAD HARDWARE,7962575044860,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.750,0.5,1.750,1
2023-05-27,,,60.000,Baker deck,0,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,0.000,0,0.000,1
2023-05-27,,,40.000,All I Need Deck 8.3,0,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,0.000,0,0.000,1
2023-05-28,,,25.990,ANTI-HERO BASIC EAGLE SNAPBACK HAT OLIVE/YELLOW,8072929673468,,1,25.990,0.000,0.000,25.990,0.000,0.000,0.000,2.080,28.070,10.490,0.40361,15.500,1
2023-05-28,,,65.000,THERE KIEN BUTTERFLY DECK 8.25,8034111783164,,1,65.000,-19.500,0.000,45.500,0.000,0.000,0.000,3.640,49.140,3.000,0.06593,42.500,1
2023-05-29,Los Angeles,90066,0.000,,0,Los Angeles,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-05-29,Los Angeles,90066,60.000,NEW BALANCE NUMERIC TIAGO 1010,7989038448892,Los Angeles,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,60.000,5.000,0.08333,55.000,1
2023-05-30,,,65.000,ANTI-HERO HEWITT GRIMPLE STIX IN CHARACTER DECK 8.40,8021003141372,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,22.500,0.34615,42.500,1
2023-05-30,Ballston Spa,12020,0.000,,0,Ballston Spa,0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.070,1.070,0.000,0,0.000,0
2023-05-30,Ballston Spa,12020,65.000,HEROIN SYMMETRICAL EGG DECK 8.88,8046293876988,Ballston Spa,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,4.550,69.550,19.000,0.2923,46.000,1
2023-05-31,,,30.000,SNOT WHEELS TEAM PINK 53MM,7690942185724,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,11.500,0.38333,18.500,1
2023-05-31,,,28.000,BAKER DINO NAVY TSHIRT,8005482610940,,1,28.000,0.000,0.000,28.000,0.000,0.000,0.000,2.240,30.240,10.500,0.375,17.500,1
2023-05-31,,,79.990,NEW BALANCE TOM KNOX 440HUR LOW,8012358254844,,1,79.990,0.000,0.000,79.990,0.000,0.000,0.000,6.400,86.390,37.490,0.46868,42.500,1
2023-05-31,,,3.000,Yerba,0,,2,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,0.000,0,0.000,4
2023-05-31,,,109.990,NEW BALANCE NUMERIC TIAGO 808 UNISEX,8072234074364,,1,109.990,0.000,0.000,109.990,0.000,0.000,0.000,8.800,118.790,54.990,0.49995,55.000,1
2023-05-31,,,40.000,ALL I NEED GANSET GIRL DECK 8.1,6778397622430,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,2.000,0.05,38.000,1
2023-05-31,,,65.000,Baker logo,0,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,0.000,0,0.000,1
2023-05-31,,,25.000,ACE RINGS 5 PANEL HAT,7973293981948,,1,25.000,-7.500,0.000,17.500,0.000,0.000,0.000,1.400,18.900,3.000,0.17142,14.500,1
2023-05-31,,,10.000,INDEPENDENT GENUINE PARTS BEARINGS,6833343430814,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,5.000,0.5,5.000,1
2023-05-31,,,20.000,Male patterns tee,0,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,1
2023-06-01,,,60.000,UMA COSMIC EGG DECK 9.0,8072172667132,,1,60.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-40.000,null,40.000,1
2023-06-01,,,3.000,Yerba,0,,3,9.000,0.000,0.000,9.000,0.000,0.000,0.000,0.720,9.720,0.000,0,0.000,3
2023-06-01,Petaluma,94954,0.000,,0,Petaluma,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-06-01,Petaluma,94954,30.000,LAKAI RILEY 3 NAVY/GUM SUEDE,7548606218492,Petaluma,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,-2.500,-0.08333,32.500,1
2023-06-02,,,6.000,Yerba,0,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,1
2023-06-02,,,30.000,Wheels,0,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,0.000,1
2023-06-02,,,3.000,Yerb,0,,1,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,0.000,0,0.000,4
2023-06-03,,,23.000,Uma world hat,0,,1,23.000,0.000,0.000,23.000,0.000,0.000,0.000,1.840,24.840,0.000,0,0.000,1
2023-06-03,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-06-03,,,4.000,Dw,0,,1,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,1
2023-06-03,,,4.000,"SHORTY'S PHILIPS BOLTS 1""",6722279506078,,1,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,1
2023-06-03,,,65.000,BAKER LOGO DECK 8.6,8046292861180,,1,65.000,-20.000,0.000,45.000,0.000,0.000,0.000,3.600,48.600,-1.000,-0.02222,46.000,1
2023-06-03,,,4.000,Deathwish,0,,1,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,1
2023-06-03,Chula Vista,91911,60.000,NEW BALANCE 440 HIGH YELLOW AND WHITE,8043359699196,Chula Vista,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,60.000,20.000,0.33333,40.000,1
2023-06-03,Chula Vista,91911,0.000,,0,Chula Vista,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
